Module	OID	Simple MIB	Full MIB	Type
IF-MIB	.1.3.6.1.2.1.2.2.1.22.6	IF-MIB::ifSpecific.6	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.6	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.7	IF-MIB::ifSpecific.7	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.7	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.8	IF-MIB::ifSpecific.8	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.8	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.9	IF-MIB::ifSpecific.9	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.9	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.10	IF-MIB::ifSpecific.10	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.10	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.11	IF-MIB::ifSpecific.11	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.11	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.12	IF-MIB::ifSpecific.12	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.12	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.13	IF-MIB::ifSpecific.13	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.13	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.14	IF-MIB::ifSpecific.14	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.14	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.15	IF-MIB::ifSpecific.15	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.15	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.16	IF-MIB::ifSpecific.16	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.16	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.17	IF-MIB::ifSpecific.17	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.17	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.18	IF-MIB::ifSpecific.18	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.18	OID
IF-MIB	.1.3.6.1.2.1.2.2.1.22.19	IF-MIB::ifSpecific.19	.iso.org.dod.internet.mgmt.mib-2.interfaces.ifTable.ifEntry.ifSpecific.19	OID
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.1	RFC1213-MIB::atIfIndex.7.1.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.101	RFC1213-MIB::atIfIndex.7.1.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.101	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.102	RFC1213-MIB::atIfIndex.7.1.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.102	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.114	RFC1213-MIB::atIfIndex.7.1.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.114	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.125	RFC1213-MIB::atIfIndex.7.1.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.125	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.127	RFC1213-MIB::atIfIndex.7.1.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.127	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.129	RFC1213-MIB::atIfIndex.7.1.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.129	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.133	RFC1213-MIB::atIfIndex.7.1.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.133	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.192.168.1.144	RFC1213-MIB::atIfIndex.7.1.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.192.168.1.144	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.224.0.0.251	RFC1213-MIB::atIfIndex.7.1.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.224.0.0.251	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.1.7.1.239.255.255.250	RFC1213-MIB::atIfIndex.7.1.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atIfIndex.7.1.239.255.255.250	Integer
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.1	RFC1213-MIB::atPhysAddress.7.1.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.1	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.101	RFC1213-MIB::atPhysAddress.7.1.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.101	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.102	RFC1213-MIB::atPhysAddress.7.1.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.102	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.114	RFC1213-MIB::atPhysAddress.7.1.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.114	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.125	RFC1213-MIB::atPhysAddress.7.1.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.125	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.127	RFC1213-MIB::atPhysAddress.7.1.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.127	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.129	RFC1213-MIB::atPhysAddress.7.1.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.129	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.133	RFC1213-MIB::atPhysAddress.7.1.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.133	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.192.168.1.144	RFC1213-MIB::atPhysAddress.7.1.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.192.168.1.144	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.224.0.0.251	RFC1213-MIB::atPhysAddress.7.1.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.224.0.0.251	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.2.7.1.239.255.255.250	RFC1213-MIB::atPhysAddress.7.1.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atPhysAddress.7.1.239.255.255.250	String
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.1	RFC1213-MIB::atNetAddress.7.1.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.1	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.101	RFC1213-MIB::atNetAddress.7.1.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.101	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.102	RFC1213-MIB::atNetAddress.7.1.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.102	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.114	RFC1213-MIB::atNetAddress.7.1.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.114	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.125	RFC1213-MIB::atNetAddress.7.1.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.125	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.127	RFC1213-MIB::atNetAddress.7.1.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.127	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.129	RFC1213-MIB::atNetAddress.7.1.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.129	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.133	RFC1213-MIB::atNetAddress.7.1.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.133	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.192.168.1.144	RFC1213-MIB::atNetAddress.7.1.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.192.168.1.144	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.224.0.0.251	RFC1213-MIB::atNetAddress.7.1.224.0.0.251	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.224.0.0.251	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.3.1.1.3.7.1.239.255.255.250	RFC1213-MIB::atNetAddress.7.1.239.255.255.250	.iso.org.dod.internet.mgmt.mib-2.at.atTable.atEntry.atNetAddress.7.1.239.255.255.250	MAC Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.0.0.0.0	RFC1213-MIB::ipRouteDest.0.0.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.0.0.0.0	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.3.89.169.96	RFC1213-MIB::ipRouteDest.3.89.169.96	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.3.89.169.96	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.8.43.72.113	RFC1213-MIB::ipRouteDest.8.43.72.113	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.8.43.72.113	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.13.109.153.131	RFC1213-MIB::ipRouteDest.13.109.153.131	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.13.109.153.131	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.17.57.144.52	RFC1213-MIB::ipRouteDest.17.57.144.52	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.17.57.144.52	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.17.248.138.50	RFC1213-MIB::ipRouteDest.17.248.138.50	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.17.248.138.50	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.17.248.138.78	RFC1213-MIB::ipRouteDest.17.248.138.78	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.17.248.138.78	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.18.209.41.30	RFC1213-MIB::ipRouteDest.18.209.41.30	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.18.209.41.30	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.18.235.138.12	RFC1213-MIB::ipRouteDest.18.235.138.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.18.235.138.12	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.23.5.226.200	RFC1213-MIB::ipRouteDest.23.5.226.200	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.23.5.226.200	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.23.38.170.180	RFC1213-MIB::ipRouteDest.23.38.170.180	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.23.38.170.180	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.23.38.172.164	RFC1213-MIB::ipRouteDest.23.38.172.164	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.23.38.172.164	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.34.213.135.89	RFC1213-MIB::ipRouteDest.34.213.135.89	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.34.213.135.89	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.45.60.11.212	RFC1213-MIB::ipRouteDest.45.60.11.212	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.45.60.11.212	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.52.36.177.169	RFC1213-MIB::ipRouteDest.52.36.177.169	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.52.36.177.169	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.52.88.12.2	RFC1213-MIB::ipRouteDest.52.88.12.2	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.52.88.12.2	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.65.22.160.17	RFC1213-MIB::ipRouteDest.65.22.160.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.65.22.160.17	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.65.22.161.17	RFC1213-MIB::ipRouteDest.65.22.161.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.65.22.161.17	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.65.22.162.17	RFC1213-MIB::ipRouteDest.65.22.162.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.65.22.162.17	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.65.22.163.17	RFC1213-MIB::ipRouteDest.65.22.163.17	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.65.22.163.17	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.104.244.42.130	RFC1213-MIB::ipRouteDest.104.244.42.130	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.104.244.42.130	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.107.21.11.91	RFC1213-MIB::ipRouteDest.107.21.11.91	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.107.21.11.91	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.127.0.0.0	RFC1213-MIB::ipRouteDest.127.0.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.127.0.0.0	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.127.0.0.1	RFC1213-MIB::ipRouteDest.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.127.0.0.1	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.129.134.30.11	RFC1213-MIB::ipRouteDest.129.134.30.11	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.129.134.30.11	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.129.134.31.12	RFC1213-MIB::ipRouteDest.129.134.31.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.129.134.31.12	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.131.77.60.235	RFC1213-MIB::ipRouteDest.131.77.60.235	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.131.77.60.235	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.152.229.110.235	RFC1213-MIB::ipRouteDest.152.229.110.235	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.152.229.110.235	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.156.154.64.10	RFC1213-MIB::ipRouteDest.156.154.64.10	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.156.154.64.10	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.162.159.8.55	RFC1213-MIB::ipRouteDest.162.159.8.55	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.162.159.8.55	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.162.247.242.20	RFC1213-MIB::ipRouteDest.162.247.242.20	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.162.247.242.20	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.169.254.0.0	RFC1213-MIB::ipRouteDest.169.254.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.169.254.0.0	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.172.253.122.188	RFC1213-MIB::ipRouteDest.172.253.122.188	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.172.253.122.188	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.173.245.58.198	RFC1213-MIB::ipRouteDest.173.245.58.198	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.173.245.58.198	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.185.89.218.11	RFC1213-MIB::ipRouteDest.185.89.218.11	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.185.89.218.11	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.185.89.219.12	RFC1213-MIB::ipRouteDest.185.89.219.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.185.89.219.12	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.43.172.30	RFC1213-MIB::ipRouteDest.192.43.172.30	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.43.172.30	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.132.33.46	RFC1213-MIB::ipRouteDest.192.132.33.46	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.132.33.46	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.0	RFC1213-MIB::ipRouteDest.192.168.1.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.0	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.1	RFC1213-MIB::ipRouteDest.192.168.1.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.1	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.101	RFC1213-MIB::ipRouteDest.192.168.1.101	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.101	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.102	RFC1213-MIB::ipRouteDest.192.168.1.102	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.102	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.114	RFC1213-MIB::ipRouteDest.192.168.1.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.114	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.125	RFC1213-MIB::ipRouteDest.192.168.1.125	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.125	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.127	RFC1213-MIB::ipRouteDest.192.168.1.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.127	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.129	RFC1213-MIB::ipRouteDest.192.168.1.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.129	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.133	RFC1213-MIB::ipRouteDest.192.168.1.133	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.133	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.192.168.1.144	RFC1213-MIB::ipRouteDest.192.168.1.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.192.168.1.144	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.198.41.0.4	RFC1213-MIB::ipRouteDest.198.41.0.4	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.198.41.0.4	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.199.249.118.1	RFC1213-MIB::ipRouteDest.199.249.118.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.199.249.118.1	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.199.254.58.1	RFC1213-MIB::ipRouteDest.199.254.58.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.199.254.58.1	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.204.93.43.173	RFC1213-MIB::ipRouteDest.204.93.43.173	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.204.93.43.173	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.193.4	RFC1213-MIB::ipRouteDest.205.251.193.4	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.193.4	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.193.114	RFC1213-MIB::ipRouteDest.205.251.193.114	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.193.114	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.194.48	RFC1213-MIB::ipRouteDest.205.251.194.48	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.194.48	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.194.69	RFC1213-MIB::ipRouteDest.205.251.194.69	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.194.69	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.195.199	RFC1213-MIB::ipRouteDest.205.251.195.199	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.195.199	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.196.32	RFC1213-MIB::ipRouteDest.205.251.196.32	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.196.32	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.197.65	RFC1213-MIB::ipRouteDest.205.251.197.65	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.197.65	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.197.72	RFC1213-MIB::ipRouteDest.205.251.197.72	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.197.72	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.197.195	RFC1213-MIB::ipRouteDest.205.251.197.195	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.197.195	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.205.251.198.199	RFC1213-MIB::ipRouteDest.205.251.198.199	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.205.251.198.199	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.214.3.125.231	RFC1213-MIB::ipRouteDest.214.3.125.231	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.214.3.125.231	IP Addr
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.1.216.239.38.10	RFC1213-MIB::ipRouteDest.216.239.38.10	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteDest.216.239.38.10	IP Addr
